,province,health_region,date,cases,cumulative_cases
612,Alberta,Edmonton,17-07-2020,23,1334
613,Alberta,Edmonton,18-07-2020,0,1334
614,Alberta,Edmonton,19-07-2020,0,1334
615,Alberta,Edmonton,20-07-2020,57,1391
616,Alberta,Edmonton,21-07-2020,24,1415
617,Alberta,Edmonton,22-07-2020,25,1440
618,Alberta,Edmonton,23-07-2020,11,1451
619,Alberta,Edmonton,24-07-2020,22,1473
620,Alberta,Edmonton,25-07-2020,0,1473
621,Alberta,Edmonton,26-07-2020,0,1473
622,Alberta,Edmonton,27-07-2020,84,1557
623,Alberta,Edmonton,28-07-2020,18,1575
624,Alberta,Edmonton,29-07-2020,30,1605
625,Alberta,Edmonton,30-07-2020,24,1629
626,Alberta,Edmonton,31-07-2020,18,1647
627,Alberta,Edmonton,01-08-2020,0,1647
628,Alberta,Edmonton,02-08-2020,0,1647
629,Alberta,Edmonton,03-08-2020,0,1647
630,Alberta,Edmonton,04-08-2020,105,1752
631,Alberta,Edmonton,05-08-2020,50,1802
632,Alberta,Edmonton,06-08-2020,33,1835
633,Alberta,Edmonton,07-08-2020,39,1874
634,Alberta,Edmonton,08-08-2020,0,1874
635,Alberta,Edmonton,09-08-2020,0,1874
636,Alberta,Edmonton,10-08-2020,118,1992
637,Alberta,Edmonton,11-08-2020,49,2041
638,Alberta,Edmonton,12-08-2020,95,2136
639,Alberta,Edmonton,13-08-2020,30,2166
640,Alberta,Edmonton,14-08-2020,52,2218
641,Alberta,Edmonton,15-08-2020,0,2218
642,Alberta,Edmonton,16-08-2020,0,2218
643,Alberta,Edmonton,17-08-2020,175,2393
644,Alberta,Edmonton,18-08-2020,54,2447
645,Alberta,Edmonton,19-08-2020,53,2500
646,Alberta,Edmonton,20-08-2020,51,2551
647,Alberta,Edmonton,21-08-2020,86,2637
648,Alberta,Edmonton,22-08-2020,0,2637
649,Alberta,Edmonton,23-08-2020,0,2637
650,Alberta,Edmonton,24-08-2020,102,2739
651,Alberta,Edmonton,25-08-2020,37,2776
652,Alberta,Edmonton,26-08-2020,62,2838
653,Alberta,Edmonton,27-08-2020,51,2889
654,Alberta,Edmonton,28-08-2020,33,2922
655,Alberta,Edmonton,29-08-2020,0,2922
656,Alberta,Edmonton,30-08-2020,0,2922
657,Alberta,North,25-01-2020,0,0
658,Alberta,North,26-01-2020,0,0
659,Alberta,North,27-01-2020,0,0
660,Alberta,North,28-01-2020,0,0
661,Alberta,North,29-01-2020,0,0
662,Alberta,North,30-01-2020,0,0
663,Alberta,North,31-01-2020,0,0
664,Alberta,North,01-02-2020,0,0
665,Alberta,North,02-02-2020,0,0
666,Alberta,North,03-02-2020,0,0
667,Alberta,North,04-02-2020,0,0
668,Alberta,North,05-02-2020,0,0
669,Alberta,North,06-02-2020,0,0
670,Alberta,North,07-02-2020,0,0
671,Alberta,North,08-02-2020,0,0
672,Alberta,North,09-02-2020,0,0
673,Alberta,North,10-02-2020,0,0
674,Alberta,North,11-02-2020,0,0
675,Alberta,North,12-02-2020,0,0
676,Alberta,North,13-02-2020,0,0
677,Alberta,North,14-02-2020,0,0
678,Alberta,North,15-02-2020,0,0
679,Alberta,North,16-02-2020,0,0
680,Alberta,North,17-02-2020,0,0
681,Alberta,North,18-02-2020,0,0
682,Alberta,North,19-02-2020,0,0
683,Alberta,North,20-02-2020,0,0
684,Alberta,North,21-02-2020,0,0
685,Alberta,North,22-02-2020,0,0
686,Alberta,North,23-02-2020,0,0
687,Alberta,North,24-02-2020,0,0
688,Alberta,North,25-02-2020,0,0
689,Alberta,North,26-02-2020,0,0
690,Alberta,North,27-02-2020,0,0
691,Alberta,North,28-02-2020,0,0
692,Alberta,North,29-02-2020,0,0
693,Alberta,North,01-03-2020,0,0
694,Alberta,North,02-03-2020,0,0
695,Alberta,North,03-03-2020,0,0
696,Alberta,North,04-03-2020,0,0
697,Alberta,North,05-03-2020,0,0
698,Alberta,North,06-03-2020,0,0
699,Alberta,North,07-03-2020,0,0
700,Alberta,North,08-03-2020,0,0
701,Alberta,North,09-03-2020,0,0
702,Alberta,North,10-03-2020,0,0
703,Alberta,North,11-03-2020,0,0
704,Alberta,North,12-03-2020,0,0
705,Alberta,North,13-03-2020,0,0
706,Alberta,North,14-03-2020,0,0
707,Alberta,North,15-03-2020,0,0
708,Alberta,North,16-03-2020,1,1
709,Alberta,North,17-03-2020,2,3
710,Alberta,North,18-03-2020,1,4
711,Alberta,North,19-03-2020,6,10
712,Alberta,North,20-03-2020,7,17
713,Alberta,North,21-03-2020,0,17
714,Alberta,North,22-03-2020,1,18
715,Alberta,North,23-03-2020,1,19
716,Alberta,North,24-03-2020,1,20
717,Alberta,North,25-03-2020,3,23
718,Alberta,North,26-03-2020,3,26
719,Alberta,North,27-03-2020,4,30
720,Alberta,North,28-03-2020,13,43
721,Alberta,North,29-03-2020,2,45
722,Alberta,North,30-03-2020,0,45
723,Alberta,North,31-03-2020,5,50
724,Alberta,North,01-04-2020,1,51
725,Alberta,North,02-04-2020,4,55
726,Alberta,North,03-04-2020,2,57
727,Alberta,North,04-04-2020,11,68
728,Alberta,North,05-04-2020,9,77
729,Alberta,North,06-04-2020,12,89
730,Alberta,North,07-04-2020,1,90
731,Alberta,North,08-04-2020,5,95
732,Alberta,North,09-04-2020,2,97
733,Alberta,North,10-04-2020,0,97
734,Alberta,North,11-04-2020,2,99
735,Alberta,North,12-04-2020,4,103
736,Alberta,North,13-04-2020,2,105
737,Alberta,North,14-04-2020,2,107
738,Alberta,North,15-04-2020,9,116
739,Alberta,North,16-04-2020,9,125
740,Alberta,North,17-04-2020,10,135
741,Alberta,North,18-04-2020,2,137
742,Alberta,North,19-04-2020,0,137
743,Alberta,North,20-04-2020,6,143
744,Alberta,North,21-04-2020,5,148
745,Alberta,North,22-04-2020,2,150
746,Alberta,North,23-04-2020,4,154
747,Alberta,North,24-04-2020,11,165
748,Alberta,North,25-04-2020,8,173
749,Alberta,North,26-04-2020,9,182
750,Alberta,North,27-04-2020,14,196
751,Alberta,North,28-04-2020,6,202
752,Alberta,North,29-04-2020,3,205
753,Alberta,North,30-04-2020,6,211
754,Alberta,North,01-05-2020,4,215
755,Alberta,North,02-05-2020,3,218
756,Alberta,North,03-05-2020,3,221
757,Alberta,North,04-05-2020,0,221
758,Alberta,North,05-05-2020,0,221
759,Alberta,North,06-05-2020,4,225
760,Alberta,North,07-05-2020,0,225
761,Alberta,North,08-05-2020,1,226
762,Alberta,North,09-05-2020,0,226
763,Alberta,North,10-05-2020,1,227
764,Alberta,North,11-05-2020,0,227
765,Alberta,North,12-05-2020,0,227
766,Alberta,North,13-05-2020,0,227
767,Alberta,North,14-05-2020,1,228
768,Alberta,North,15-05-2020,0,228
769,Alberta,North,16-05-2020,0,228
770,Alberta,North,17-05-2020,1,229
771,Alberta,North,18-05-2020,0,229
772,Alberta,North,19-05-2020,0,229
773,Alberta,North,20-05-2020,1,230
774,Alberta,North,21-05-2020,0,230
775,Alberta,North,22-05-2020,2,232
776,Alberta,North,23-05-2020,2,234
777,Alberta,North,24-05-2020,1,235
778,Alberta,North,25-05-2020,0,235
779,Alberta,North,26-05-2020,0,235
780,Alberta,North,27-05-2020,2,237
781,Alberta,North,28-05-2020,2,239
782,Alberta,North,29-05-2020,3,242
783,Alberta,North,30-05-2020,1,243
784,Alberta,North,31-05-2020,2,245
785,Alberta,North,01-06-2020,0,245
786,Alberta,North,02-06-2020,0,245
787,Alberta,North,03-06-2020,0,245
788,Alberta,North,04-06-2020,0,245
789,Alberta,North,05-06-2020,0,245
790,Alberta,North,06-06-2020,0,245
791,Alberta,North,07-06-2020,0,245
792,Alberta,North,08-06-2020,0,245
793,Alberta,North,09-06-2020,0,245
794,Alberta,North,10-06-2020,1,246
795,Alberta,North,11-06-2020,0,246
796,Alberta,North,12-06-2020,2,248
797,Alberta,North,13-06-2020,4,252
798,Alberta,North,14-06-2020,11,263
799,Alberta,North,15-06-2020,1,264
800,Alberta,North,16-06-2020,4,268
801,Alberta,North,17-06-2020,4,272
802,Alberta,North,18-06-2020,5,277
803,Alberta,North,19-06-2020,0,277
804,Alberta,North,20-06-2020,0,277
805,Alberta,North,21-06-2020,2,279
806,Alberta,North,22-06-2020,0,279
807,Alberta,North,23-06-2020,3,282
808,Alberta,North,24-06-2020,6,288
809,Alberta,North,25-06-2020,4,292
810,Alberta,North,26-06-2020,1,293
811,Alberta,North,27-06-2020,10,303
812,Alberta,North,28-06-2020,3,306
813,Alberta,North,29-06-2020,0,306
814,Alberta,North,30-06-2020,6,312
815,Alberta,North,01-07-2020,0,312
816,Alberta,North,02-07-2020,3,315
817,Alberta,North,03-07-2020,7,322
818,Alberta,North,04-07-2020,0,322
819,Alberta,North,05-07-2020,0,322
820,Alberta,North,06-07-2020,16,338
821,Alberta,North,07-07-2020,2,340
822,Alberta,North,08-07-2020,5,345
823,Alberta,North,09-07-2020,5,350
824,Alberta,North,10-07-2020,5,355
825,Alberta,North,11-07-2020,0,355
826,Alberta,North,12-07-2020,0,355
827,Alberta,North,13-07-2020,24,379
828,Alberta,North,14-07-2020,9,388
829,Alberta,North,15-07-2020,9,397
830,Alberta,North,16-07-2020,3,400
831,Alberta,North,17-07-2020,10,410
832,Alberta,North,18-07-2020,0,410
833,Alberta,North,19-07-2020,0,410
834,Alberta,North,20-07-2020,26,436
835,Alberta,North,21-07-2020,18,454
836,Alberta,North,22-07-2020,7,461
837,Alberta,North,23-07-2020,14,475
838,Alberta,North,24-07-2020,5,480
839,Alberta,North,25-07-2020,0,480
840,Alberta,North,26-07-2020,0,480
841,Alberta,North,27-07-2020,30,510
842,Alberta,North,28-07-2020,5,515
843,Alberta,North,29-07-2020,18,533
844,Alberta,North,30-07-2020,18,551
845,Alberta,North,31-07-2020,6,557
846,Alberta,North,01-08-2020,0,557
847,Alberta,North,02-08-2020,0,557
848,Alberta,North,03-08-2020,0,557
849,Alberta,North,04-08-2020,47,604
850,Alberta,North,05-08-2020,10,614
851,Alberta,North,06-08-2020,2,616
852,Alberta,North,07-08-2020,14,630
853,Alberta,North,08-08-2020,0,630
854,Alberta,North,09-08-2020,0,630
855,Alberta,North,10-08-2020,28,658
856,Alberta,North,11-08-2020,12,670
857,Alberta,North,12-08-2020,10,680
858,Alberta,North,13-08-2020,9,689
859,Alberta,North,14-08-2020,9,698
860,Alberta,North,15-08-2020,0,698
861,Alberta,North,16-08-2020,0,698
862,Alberta,North,17-08-2020,20,718
863,Alberta,North,18-08-2020,11,729
864,Alberta,North,19-08-2020,7,736
865,Alberta,North,20-08-2020,15,751
866,Alberta,North,21-08-2020,16,767
867,Alberta,North,22-08-2020,0,767
868,Alberta,North,23-08-2020,0,767
869,Alberta,North,24-08-2020,41,808
870,Alberta,North,25-08-2020,17,825
871,Alberta,North,26-08-2020,13,838
872,Alberta,North,27-08-2020,17,855
873,Alberta,North,28-08-2020,21,876
874,Alberta,North,29-08-2020,0,876
875,Alberta,North,30-08-2020,0,876
876,Alberta,Not Reported,25-01-2020,0,0
877,Alberta,Not Reported,26-01-2020,0,0
878,Alberta,Not Reported,27-01-2020,0,0
879,Alberta,Not Reported,28-01-2020,0,0
880,Alberta,Not Reported,29-01-2020,0,0
881,Alberta,Not Reported,30-01-2020,0,0
882,Alberta,Not Reported,31-01-2020,0,0
883,Alberta,Not Reported,01-02-2020,0,0
884,Alberta,Not Reported,02-02-2020,0,0
885,Alberta,Not Reported,03-02-2020,0,0
886,Alberta,Not Reported,04-02-2020,0,0
887,Alberta,Not Reported,05-02-2020,0,0
888,Alberta,Not Reported,06-02-2020,0,0
889,Alberta,Not Reported,07-02-2020,0,0
890,Alberta,Not Reported,08-02-2020,0,0
891,Alberta,Not Reported,09-02-2020,0,0
892,Alberta,Not Reported,10-02-2020,0,0
893,Alberta,Not Reported,11-02-2020,0,0
894,Alberta,Not Reported,12-02-2020,0,0
895,Alberta,Not Reported,13-02-2020,0,0
896,Alberta,Not Reported,14-02-2020,0,0
897,Alberta,Not Reported,15-02-2020,0,0
898,Alberta,Not Reported,16-02-2020,0,0
899,Alberta,Not Reported,17-02-2020,0,0
900,Alberta,Not Reported,18-02-2020,0,0
901,Alberta,Not Reported,19-02-2020,0,0
902,Alberta,Not Reported,20-02-2020,0,0
903,Alberta,Not Reported,21-02-2020,0,0
904,Alberta,Not Reported,22-02-2020,0,0
905,Alberta,Not Reported,23-02-2020,0,0
906,Alberta,Not Reported,24-02-2020,0,0
907,Alberta,Not Reported,25-02-2020,0,0
908,Alberta,Not Reported,26-02-2020,0,0
909,Alberta,Not Reported,27-02-2020,0,0
910,Alberta,Not Reported,28-02-2020,0,0
911,Alberta,Not Reported,29-02-2020,0,0
912,Alberta,Not Reported,01-03-2020,0,0
913,Alberta,Not Reported,02-03-2020,0,0
914,Alberta,Not Reported,03-03-2020,0,0
915,Alberta,Not Reported,04-03-2020,0,0
916,Alberta,Not Reported,05-03-2020,0,0
917,Alberta,Not Reported,06-03-2020,0,0
918,Alberta,Not Reported,07-03-2020,0,0
919,Alberta,Not Reported,08-03-2020,0,0
920,Alberta,Not Reported,09-03-2020,0,0
921,Alberta,Not Reported,10-03-2020,0,0
922,Alberta,Not Reported,11-03-2020,0,0
923,Alberta,Not Reported,12-03-2020,0,0
924,Alberta,Not Reported,13-03-2020,0,0
925,Alberta,Not Reported,14-03-2020,0,0
926,Alberta,Not Reported,15-03-2020,0,0
927,Alberta,Not Reported,16-03-2020,0,0
928,Alberta,Not Reported,17-03-2020,0,0
929,Alberta,Not Reported,18-03-2020,0,0
930,Alberta,Not Reported,19-03-2020,0,0
931,Alberta,Not Reported,20-03-2020,0,0
932,Alberta,Not Reported,21-03-2020,0,0
933,Alberta,Not Reported,22-03-2020,0,0
934,Alberta,Not Reported,23-03-2020,0,0
935,Alberta,Not Reported,24-03-2020,0,0
936,Alberta,Not Reported,25-03-2020,0,0
937,Alberta,Not Reported,26-03-2020,0,0
938,Alberta,Not Reported,27-03-2020,0,0
939,Alberta,Not Reported,28-03-2020,0,0
940,Alberta,Not Reported,29-03-2020,0,0
941,Alberta,Not Reported,30-03-2020,0,0
942,Alberta,Not Reported,31-03-2020,0,0
943,Alberta,Not Reported,01-04-2020,2,2
944,Alberta,Not Reported,02-04-2020,0,2
945,Alberta,Not Reported,03-04-2020,0,2
946,Alberta,Not Reported,04-04-2020,0,2
947,Alberta,Not Reported,05-04-2020,0,2
948,Alberta,Not Reported,06-04-2020,0,2
949,Alberta,Not Reported,07-04-2020,0,2
950,Alberta,Not Reported,08-04-2020,0,2
951,Alberta,Not Reported,09-04-2020,0,2
952,Alberta,Not Reported,10-04-2020,0,2
953,Alberta,Not Reported,11-04-2020,2,4
954,Alberta,Not Reported,12-04-2020,0,4
955,Alberta,Not Reported,13-04-2020,3,7
956,Alberta,Not Reported,14-04-2020,2,9
957,Alberta,Not Reported,15-04-2020,2,11
958,Alberta,Not Reported,16-04-2020,0,11
959,Alberta,Not Reported,17-04-2020,0,11
960,Alberta,Not Reported,18-04-2020,0,11
961,Alberta,Not Reported,19-04-2020,0,11
962,Alberta,Not Reported,20-04-2020,0,11
963,Alberta,Not Reported,21-04-2020,0,11
964,Alberta,Not Reported,22-04-2020,0,11
965,Alberta,Not Reported,23-04-2020,0,11
966,Alberta,Not Reported,24-04-2020,0,11
967,Alberta,Not Reported,25-04-2020,0,11
968,Alberta,Not Reported,26-04-2020,0,11
969,Alberta,Not Reported,27-04-2020,0,11
970,Alberta,Not Reported,28-04-2020,0,11
971,Alberta,Not Reported,29-04-2020,0,11
972,Alberta,Not Reported,30-04-2020,0,11
973,Alberta,Not Reported,01-05-2020,0,11
974,Alberta,Not Reported,02-05-2020,0,11
975,Alberta,Not Reported,03-05-2020,0,11
976,Alberta,Not Reported,04-05-2020,0,11
977,Alberta,Not Reported,05-05-2020,0,11
978,Alberta,Not Reported,06-05-2020,0,11
979,Alberta,Not Reported,07-05-2020,0,11
980,Alberta,Not Reported,08-05-2020,0,11
981,Alberta,Not Reported,09-05-2020,0,11
982,Alberta,Not Reported,10-05-2020,0,11
983,Alberta,Not Reported,11-05-2020,0,11
984,Alberta,Not Reported,12-05-2020,0,11
985,Alberta,Not Reported,13-05-2020,0,11
986,Alberta,Not Reported,14-05-2020,0,11
987,Alberta,Not Reported,15-05-2020,0,11
988,Alberta,Not Reported,16-05-2020,0,11
989,Alberta,Not Reported,17-05-2020,0,11
990,Alberta,Not Reported,18-05-2020,0,11
991,Alberta,Not Reported,19-05-2020,0,11
992,Alberta,Not Reported,20-05-2020,0,11
993,Alberta,Not Reported,21-05-2020,0,11
994,Alberta,Not Reported,22-05-2020,0,11
995,Alberta,Not Reported,23-05-2020,0,11
996,Alberta,Not Reported,24-05-2020,0,11
997,Alberta,Not Reported,25-05-2020,0,11
998,Alberta,Not Reported,26-05-2020,0,11
999,Alberta,Not Reported,27-05-2020,0,11
1000,Alberta,Not Reported,28-05-2020,0,11
1001,Alberta,Not Reported,29-05-2020,0,11
1002,Alberta,Not Reported,30-05-2020,0,11
1003,Alberta,Not Reported,31-05-2020,0,11
1004,Alberta,Not Reported,01-06-2020,0,11
1005,Alberta,Not Reported,02-06-2020,1,12
1006,Alberta,Not Reported,03-06-2020,0,12
1007,Alberta,Not Reported,04-06-2020,0,12
1008,Alberta,Not Reported,05-06-2020,0,12
1009,Alberta,Not Reported,06-06-2020,0,12
1010,Alberta,Not Reported,07-06-2020,0,12
1011,Alberta,Not Reported,08-06-2020,0,12
1012,Alberta,Not Reported,09-06-2020,0,12
1013,Alberta,Not Reported,10-06-2020,0,12
1014,Alberta,Not Reported,11-06-2020,0,12
1015,Alberta,Not Reported,12-06-2020,0,12
1016,Alberta,Not Reported,13-06-2020,0,12
1017,Alberta,Not Reported,14-06-2020,0,12
1018,Alberta,Not Reported,15-06-2020,0,12
1019,Alberta,Not Reported,16-06-2020,0,12
1020,Alberta,Not Reported,17-06-2020,1,13
1021,Alberta,Not Reported,18-06-2020,1,14
1022,Alberta,Not Reported,19-06-2020,0,14
1023,Alberta,Not Reported,20-06-2020,0,14
1024,Alberta,Not Reported,21-06-2020,0,14
1025,Alberta,Not Reported,22-06-2020,0,14
1026,Alberta,Not Reported,23-06-2020,0,14
1027,Alberta,Not Reported,24-06-2020,0,14
1028,Alberta,Not Reported,25-06-2020,0,14
1029,Alberta,Not Reported,26-06-2020,0,14
1030,Alberta,Not Reported,27-06-2020,0,14
1031,Alberta,Not Reported,28-06-2020,0,14
1032,Alberta,Not Reported,29-06-2020,0,14
1033,Alberta,Not Reported,30-06-2020,0,14
1034,Alberta,Not Reported,01-07-2020,0,14
1035,Alberta,Not Reported,02-07-2020,0,14
1036,Alberta,Not Reported,03-07-2020,1,15
1037,Alberta,Not Reported,04-07-2020,0,15
1038,Alberta,Not Reported,05-07-2020,0,15
1039,Alberta,Not Reported,06-07-2020,2,17
1040,Alberta,Not Reported,07-07-2020,2,19
1041,Alberta,Not Reported,08-07-2020,0,19
1042,Alberta,Not Reported,09-07-2020,0,19
1043,Alberta,Not Reported,10-07-2020,1,20
1044,Alberta,Not Reported,11-07-2020,0,20
1045,Alberta,Not Reported,12-07-2020,0,20
1046,Alberta,Not Reported,13-07-2020,0,20
1047,Alberta,Not Reported,14-07-2020,0,20
1048,Alberta,Not Reported,15-07-2020,0,20
1049,Alberta,Not Reported,16-07-2020,1,21
1050,Alberta,Not Reported,17-07-2020,0,21
1051,Alberta,Not Reported,18-07-2020,0,21
1052,Alberta,Not Reported,19-07-2020,0,21
1053,Alberta,Not Reported,20-07-2020,0,21
1054,Alberta,Not Reported,21-07-2020,1,22
1055,Alberta,Not Reported,22-07-2020,2,24
1056,Alberta,Not Reported,23-07-2020,0,24
1057,Alberta,Not Reported,24-07-2020,0,24
1058,Alberta,Not Reported,25-07-2020,0,24
1059,Alberta,Not Reported,26-07-2020,0,24
1060,Alberta,Not Reported,27-07-2020,0,24
1061,Alberta,Not Reported,28-07-2020,0,24
1062,Alberta,Not Reported,29-07-2020,0,24
1063,Alberta,Not Reported,30-07-2020,0,24
1064,Alberta,Not Reported,31-07-2020,0,24
1065,Alberta,Not Reported,01-08-2020,0,24
1066,Alberta,Not Reported,02-08-2020,0,24
1067,Alberta,Not Reported,03-08-2020,0,24
1068,Alberta,Not Reported,04-08-2020,0,24
1069,Alberta,Not Reported,05-08-2020,0,24
1070,Alberta,Not Reported,06-08-2020,0,24
1071,Alberta,Not Reported,07-08-2020,0,24
1072,Alberta,Not Reported,08-08-2020,0,24
1073,Alberta,Not Reported,09-08-2020,0,24
1074,Alberta,Not Reported,10-08-2020,0,24
1075,Alberta,Not Reported,11-08-2020,2,26
1076,Alberta,Not Reported,12-08-2020,0,26
1077,Alberta,Not Reported,13-08-2020,0,26
1078,Alberta,Not Reported,14-08-2020,2,28
1079,Alberta,Not Reported,15-08-2020,0,28
1080,Alberta,Not Reported,16-08-2020,0,28
1081,Alberta,Not Reported,17-08-2020,0,28
1082,Alberta,Not Reported,18-08-2020,1,29
1083,Alberta,Not Reported,19-08-2020,0,29
1084,Alberta,Not Reported,20-08-2020,0,29
1085,Alberta,Not Reported,21-08-2020,2,31
1086,Alberta,Not Reported,22-08-2020,0,31
1087,Alberta,Not Reported,23-08-2020,0,31
1088,Alberta,Not Reported,24-08-2020,0,31
1089,Alberta,Not Reported,25-08-2020,0,31
1090,Alberta,Not Reported,26-08-2020,0,31
1091,Alberta,Not Reported,27-08-2020,0,31
1092,Alberta,Not Reported,28-08-2020,5,36
1093,Alberta,Not Reported,29-08-2020,0,36
1094,Alberta,Not Reported,30-08-2020,0,36
1095,Alberta,South,25-01-2020,0,0
1096,Alberta,South,26-01-2020,0,0
1097,Alberta,South,27-01-2020,0,0
1098,Alberta,South,28-01-2020,0,0
1099,Alberta,South,29-01-2020,0,0
1100,Alberta,South,30-01-2020,0,0
1101,Alberta,South,31-01-2020,0,0
1102,Alberta,South,01-02-2020,0,0
1103,Alberta,South,02-02-2020,0,0
1104,Alberta,South,03-02-2020,0,0
1105,Alberta,South,04-02-2020,0,0
1106,Alberta,South,05-02-2020,0,0
1107,Alberta,South,06-02-2020,0,0
1108,Alberta,South,07-02-2020,0,0
1109,Alberta,South,08-02-2020,0,0
1110,Alberta,South,09-02-2020,0,0
1111,Alberta,South,10-02-2020,0,0
1112,Alberta,South,11-02-2020,0,0
1113,Alberta,South,12-02-2020,0,0
1114,Alberta,South,13-02-2020,0,0
1115,Alberta,South,14-02-2020,0,0
1116,Alberta,South,15-02-2020,0,0
1117,Alberta,South,16-02-2020,0,0
1118,Alberta,South,17-02-2020,0,0
1119,Alberta,South,18-02-2020,0,0
1120,Alberta,South,19-02-2020,0,0
1121,Alberta,South,20-02-2020,0,0
1122,Alberta,South,21-02-2020,0,0
1123,Alberta,South,22-02-2020,0,0
1124,Alberta,South,23-02-2020,0,0
1125,Alberta,South,24-02-2020,0,0
1126,Alberta,South,25-02-2020,0,0
1127,Alberta,South,26-02-2020,0,0
1128,Alberta,South,27-02-2020,0,0
1129,Alberta,South,28-02-2020,0,0
1130,Alberta,South,29-02-2020,0,0
1131,Alberta,South,01-03-2020,0,0
1132,Alberta,South,02-03-2020,0,0
1133,Alberta,South,03-03-2020,0,0
1134,Alberta,South,04-03-2020,0,0
1135,Alberta,South,05-03-2020,0,0
1136,Alberta,South,06-03-2020,0,0
1137,Alberta,South,07-03-2020,0,0
1138,Alberta,South,08-03-2020,0,0
1139,Alberta,South,09-03-2020,0,0
1140,Alberta,South,10-03-2020,0,0
1141,Alberta,South,11-03-2020,0,0
1142,Alberta,South,12-03-2020,0,0
1143,Alberta,South,13-03-2020,0,0
1144,Alberta,South,14-03-2020,0,0
1145,Alberta,South,15-03-2020,0,0
1146,Alberta,South,16-03-2020,1,1
1147,Alberta,South,17-03-2020,0,1
1148,Alberta,South,18-03-2020,1,2
1149,Alberta,South,19-03-2020,1,3
1150,Alberta,South,20-03-2020,2,5
1151,Alberta,South,21-03-2020,1,6
1152,Alberta,South,22-03-2020,1,7
1153,Alberta,South,23-03-2020,1,8
1154,Alberta,South,24-03-2020,0,8
1155,Alberta,South,25-03-2020,2,10
1156,Alberta,South,26-03-2020,2,12
1157,Alberta,South,27-03-2020,0,12
1158,Alberta,South,28-03-2020,0,12
1159,Alberta,South,29-03-2020,0,12
1160,Alberta,South,30-03-2020,0,12
1161,Alberta,South,31-03-2020,0,12
1162,Alberta,South,01-04-2020,0,12
1163,Alberta,South,02-04-2020,2,14
1164,Alberta,South,03-04-2020,2,16
1165,Alberta,South,04-04-2020,2,18
1166,Alberta,South,05-04-2020,2,20
1167,Alberta,South,06-04-2020,2,22
1168,Alberta,South,07-04-2020,0,22
1169,Alberta,South,08-04-2020,4,26
1170,Alberta,South,09-04-2020,0,26
1171,Alberta,South,10-04-2020,0,26
1172,Alberta,South,11-04-2020,4,30
1173,Alberta,South,12-04-2020,1,31
1174,Alberta,South,13-04-2020,2,33
1175,Alberta,South,14-04-2020,3,36
1176,Alberta,South,15-04-2020,11,47
1177,Alberta,South,16-04-2020,11,58
1178,Alberta,South,17-04-2020,10,68
1179,Alberta,South,18-04-2020,13,81
1180,Alberta,South,19-04-2020,61,142
1181,Alberta,South,20-04-2020,14,156
1182,Alberta,South,21-04-2020,44,200
1183,Alberta,South,22-04-2020,103,303
1184,Alberta,South,23-04-2020,72,375
1185,Alberta,South,24-04-2020,72,447
1186,Alberta,South,25-04-2020,66,513
1187,Alberta,South,26-04-2020,88,601
1188,Alberta,South,27-04-2020,45,646
1189,Alberta,South,28-04-2020,42,688
1190,Alberta,South,29-04-2020,151,839
1191,Alberta,South,30-04-2020,113,952
1192,Alberta,South,01-05-2020,87,1039
1193,Alberta,South,02-05-2020,21,1060
1194,Alberta,South,03-05-2020,21,1081
1195,Alberta,South,04-05-2020,10,1091
1196,Alberta,South,05-05-2020,9,1100
1197,Alberta,South,06-05-2020,16,1116
1198,Alberta,South,07-05-2020,8,1124
1199,Alberta,South,08-05-2020,9,1133
1200,Alberta,South,09-05-2020,7,1140
1201,Alberta,South,10-05-2020,10,1150
1202,Alberta,South,11-05-2020,9,1159
1203,Alberta,South,12-05-2020,3,1162
1204,Alberta,South,13-05-2020,8,1170
1205,Alberta,South,14-05-2020,4,1174
1206,Alberta,South,15-05-2020,9,1183
1207,Alberta,South,16-05-2020,14,1197
